order_id,comp_code,subject_id,package_code,status,created_at,submitted_at,completed_at,cancelled_at,reopened_count,sla_target_hours,tat_hours,tat_bucket,dmr_flag,mr_flag,adjudication_result,created_by_email,channel,list_price,discount_pct,net_amount,invoice_ref,search_text
1560,C005,1653,C005-PKG-2,COMPLETED,2025-05-09 19:10:03.531315+05:30,2025-05-10 02:10:03.531315+05:30,2025-05-11 20:10:03.531315+05:30,,0,24,42,24–48h,f,f,,leslie48@yahoo.com,PORTAL,1522.71,10.00,1370.44,,
1561,C005,1847,C005-PKG-2,COMPLETED,2025-05-09 20:44:03.531315+05:30,2025-05-09 20:44:03.531315+05:30,2025-05-10 21:44:03.531315+05:30,,1,48,25,24–48h,f,f,,,PORTAL,1522.71,10.00,1370.44,,
1601,C005,1881,C005-PKG-4,COMPLETED,2025-05-29 03:42:03.531315+05:30,2025-05-29 07:42:03.531315+05:30,2025-05-31 16:42:03.531315+05:30,,0,72,57,48–72h,f,f,,,PORTAL,4020.93,10.00,3618.84,,
1602,C005,1716,C005-PKG-1,COMPLETED,2025-05-29 06:13:03.531315+05:30,2025-05-29 06:13:03.531315+05:30,2025-05-31 05:13:03.531315+05:30,,0,48,47,24–48h,f,f,,pamela50@gmail.com,BULK,2696.33,0.00,2696.33,,
1603,C005,1739,C005-PKG-3,COMPLETED,2025-05-29 23:08:03.531315+05:30,2025-05-29 23:08:03.531315+05:30,2025-06-01 11:08:03.531315+05:30,,0,48,60,48–72h,f,f,,michael08@gmail.com,API,770.17,5.00,731.66,,
1650,C005,1926,C005-PKG-3,COMPLETED,2025-06-24 06:51:03.531315+05:30,2025-06-24 10:51:03.531315+05:30,2025-06-27 01:51:03.531315+05:30,,1,36,63,48–72h,f,f,,daniel52@yahoo.com,BULK,770.17,10.00,693.15,,
1651,C005,1693,C005-PKG-6,COMPLETED,2025-06-23 19:42:03.531315+05:30,2025-06-24 03:42:03.531315+05:30,2025-06-26 05:42:03.531315+05:30,,0,48,50,48–72h,f,f,,pruittjames@yahoo.com,API,3129.36,0.00,3129.36,,
1698,C005,1901,C005-PKG-6,PENDING,2025-07-18 00:14:03.531315+05:30,2025-07-18 07:14:03.531315+05:30,,,1,72,,,f,f,,theresasantos@gmail.com,API,3129.36,0.00,3129.36,,
1748,C005,1792,C005-PKG-1,COMPLETED,2025-08-11 08:10:03.531315+05:30,2025-08-11 14:10:03.531315+05:30,2025-08-11 20:10:03.531315+05:30,,0,24,6,<=24h,f,f,,warrenangela@gmail.com,API,2696.33,5.00,2561.51,,
1749,C005,1904,C005-PKG-3,COMPLETED,2025-08-12 17:57:03.531315+05:30,2025-08-13 01:57:03.531315+05:30,2025-08-13 16:57:03.531315+05:30,,1,24,15,<=24h,t,f,REVIEW,joneschristopher@yahoo.com,BULK,770.17,0.00,770.17,,
1750,C005,1685,C005-PKG-3,COMPLETED,2025-08-12 07:46:03.531315+05:30,2025-08-12 14:46:03.531315+05:30,2025-08-13 01:46:03.531315+05:30,,0,24,11,<=24h,f,f,,mckenzietaylor@yahoo.com,API,770.17,0.00,770.17,,
1751,C005,1964,C005-PKG-1,COMPLETED,2025-08-12 14:38:03.531315+05:30,2025-08-12 16:38:03.531315+05:30,2025-08-14 14:38:03.531315+05:30,,0,48,46,24–48h,f,f,,aliciasmith@hotmail.com,PORTAL,2696.33,10.00,2426.70,,
1796,C005,1739,C005-PKG-4,COMPLETED,2025-09-03 09:06:03.531315+05:30,2025-09-03 13:06:03.531315+05:30,2025-09-04 21:06:03.531315+05:30,,0,24,32,24–48h,f,f,,vmcknight@yahoo.com,BULK,4020.93,0.00,4020.93,,
1846,C006,2345,C006-PKG-4,COMPLETED,2025-03-30 14:46:03.531315+05:30,2025-03-30 17:46:03.531315+05:30,2025-04-03 18:46:03.531315+05:30,,0,72,97,>72h,f,f,,,BULK,798.71,5.00,758.77,,
1847,C006,2176,C006-PKG-2,COMPLETED,2025-03-30 20:11:03.531315+05:30,2025-03-30 23:11:03.531315+05:30,2025-03-31 13:11:03.531315+05:30,,0,24,14,<=24h,f,f,,rcontreras@yahoo.com,API,4925.33,0.00,4925.33,,
1848,C006,2267,C006-PKG-4,DRAFT,2025-04-01 10:20:03.531315+05:30,,,,0,24,,,f,f,,donnajoseph@yahoo.com,BULK,798.71,15.00,678.90,,
1849,C006,2227,C006-PKG-3,COMPLETED,2025-03-31 21:33:03.531315+05:30,2025-04-01 00:33:03.531315+05:30,2025-04-03 07:33:03.531315+05:30,,1,36,55,48–72h,f,f,,nfrancis@hotmail.com,API,4385.14,5.00,4165.88,,
1865,C006,2234,C006-PKG-2,IN_PROGRESS,2025-04-08 14:05:03.531315+05:30,2025-04-08 16:05:03.531315+05:30,,,0,24,,,f,f,,,PORTAL,4925.33,0.00,4925.33,,
1893,C006,2052,C006-PKG-2,COMPLETED,2025-04-22 01:12:03.531315+05:30,2025-04-22 02:12:03.531315+05:30,2025-04-24 22:12:03.531315+05:30,,1,48,68,48–72h,f,f,,dawnwalker@yahoo.com,API,4925.33,0.00,4925.33,,
1894,C006,2123,C006-PKG-4,COMPLETED,2025-04-23 18:13:03.531315+05:30,2025-04-24 02:13:03.531315+05:30,2025-04-25 20:13:03.531315+05:30,,1,24,42,24–48h,f,f,,james54@gmail.com,BULK,798.71,0.00,798.71,,
1942,C006,2158,C006-PKG-3,IN_PROGRESS,2025-05-17 00:27:03.531315+05:30,2025-05-17 02:27:03.531315+05:30,,,1,48,,,f,f,,jamesramirez@hotmail.com,PORTAL,4385.14,0.00,4385.14,,
1943,C006,2075,C006-PKG-2,COMPLETED,2025-05-17 04:02:03.531315+05:30,2025-05-17 05:02:03.531315+05:30,2025-05-17 12:02:03.531315+05:30,,0,72,7,<=24h,f,f,,coxamanda@hotmail.com,BULK,4925.33,0.00,4925.33,,
1944,C006,2074,C006-PKG-2,DRAFT,2025-05-18 16:59:03.531315+05:30,,,,0,72,,,f,f,,joseph64@gmail.com,BULK,4925.33,0.00,4925.33,,
1990,C006,2050,C006-PKG-2,COMPLETED,2025-06-12 15:23:03.531315+05:30,2025-06-12 21:23:03.531315+05:30,2025-06-17 02:23:03.531315+05:30,,0,72,101,>72h,f,f,,jcampbell@gmail.com,BULK,4925.33,0.00,4925.33,,
1991,C006,2340,C006-PKG-1,IN_PROGRESS,2025-06-12 11:21:03.531315+05:30,2025-06-12 18:21:03.531315+05:30,,,1,24,,,f,f,,hernandezandre@gmail.com,BULK,2228.78,10.00,2005.90,,
1992,C006,2210,C006-PKG-4,COMPLETED,2025-06-13 13:58:03.531315+05:30,2025-06-13 13:58:03.531315+05:30,2025-06-16 07:58:03.531315+05:30,,0,48,66,48–72h,f,f,,,API,798.71,0.00,798.71,,
1993,C006,2191,C006-PKG-2,IN_PROGRESS,2025-06-12 23:30:03.531315+05:30,2025-06-13 03:30:03.531315+05:30,,,0,24,,,f,f,,xfleming@yahoo.com,PORTAL,4925.33,10.00,4432.80,,
2038,C006,2188,C006-PKG-2,COMPLETED,2025-07-02 04:19:03.531315+05:30,2025-07-02 06:19:03.531315+05:30,2025-07-03 07:19:03.531315+05:30,,0,36,25,24–48h,f,f,,kimlarson@yahoo.com,PORTAL,4925.33,0.00,4925.33,,
2039,C006,2308,C006-PKG-3,PENDING,2025-07-01 20:21:03.531315+05:30,2025-07-02 00:21:03.531315+05:30,,,0,36,,,f,f,,deborah42@yahoo.com,PORTAL,4385.14,10.00,3946.63,,
2040,C006,2132,C006-PKG-2,COMPLETED,2025-07-03 06:29:03.531315+05:30,2025-07-03 10:29:03.531315+05:30,2025-07-06 09:29:03.531315+05:30,,0,48,71,48–72h,f,f,,lgreen@gmail.com,API,4925.33,0.00,4925.33,,
2041,C006,2051,C006-PKG-3,COMPLETED,2025-07-03 06:48:03.531315+05:30,2025-07-03 13:48:03.531315+05:30,2025-07-04 07:48:03.531315+05:30,,0,48,18,<=24h,f,f,,william93@gmail.com,PORTAL,4385.14,0.00,4385.14,,
2135,C006,2374,C006-PKG-3,IN_PROGRESS,2025-08-22 16:27:03.531315+05:30,2025-08-22 22:27:03.531315+05:30,,,0,24,,,f,f,,ynunez@hotmail.com,PORTAL,4385.14,15.00,3727.37,,
2136,C006,2209,C006-PKG-1,PENDING,2025-08-22 04:27:03.531315+05:30,2025-08-22 07:27:03.531315+05:30,,,0,24,,,f,f,,douglaswatson@hotmail.com,API,2228.78,0.00,2228.78,,
2184,C006,2115,C006-PKG-3,COMPLETED,2025-09-12 03:34:03.531315+05:30,2025-09-12 05:34:03.531315+05:30,2025-09-12 20:34:03.531315+05:30,,0,36,15,<=24h,f,f,,wilsonmegan@yahoo.com,API,4385.14,0.00,4385.14,,
2185,C006,2193,C006-PKG-1,COMPLETED,2025-09-13 17:30:03.531315+05:30,2025-09-13 20:30:03.531315+05:30,2025-09-15 10:30:03.531315+05:30,,0,24,38,24–48h,f,f,,scottjones@gmail.com,API,2228.78,5.00,2117.34,,
2187,C006,2222,C006-PKG-1,COMPLETED,2025-09-14 09:51:03.531315+05:30,2025-09-14 17:51:03.531315+05:30,2025-09-16 16:51:03.531315+05:30,,0,36,47,24–48h,f,f,,,BULK,2228.78,0.00,2228.78,,
2188,C006,2122,C006-PKG-3,COMPLETED,2025-09-14 20:06:03.531315+05:30,2025-09-14 23:06:03.531315+05:30,2025-09-15 16:06:03.531315+05:30,,0,24,17,<=24h,f,f,,nicholas72@yahoo.com,API,4385.14,0.00,4385.14,,
2205,C007,2649,C007-PKG-6,IN_PROGRESS,2025-03-26 23:02:03.531315+05:30,2025-03-27 00:02:03.531315+05:30,,,1,36,,,f,f,,,BULK,1677.18,15.00,1425.60,,
2232,C007,2425,C007-PKG-4,IN_PROGRESS,2025-04-09 17:16:03.531315+05:30,2025-04-09 21:16:03.531315+05:30,,,0,72,,,t,f,,laura50@hotmail.com,API,842.79,0.00,842.79,,
2280,C007,2681,C007-PKG-3,COMPLETED,2025-05-01 16:27:03.531315+05:30,2025-05-01 22:27:03.531315+05:30,2025-05-03 07:27:03.531315+05:30,,0,24,33,24–48h,f,f,,robertkrause@yahoo.com,API,3436.02,0.00,3436.02,,
2293,C007,2763,C007-PKG-6,DRAFT,2025-05-07 13:14:03.531315+05:30,,,,0,36,,,f,f,,georgenunez@gmail.com,BULK,1677.18,0.00,1677.18,,
2328,C007,2577,C007-PKG-4,COMPLETED,2025-05-24 11:49:03.531315+05:30,2025-05-24 15:49:03.531315+05:30,2025-05-27 02:49:03.531315+05:30,,1,72,59,48–72h,f,f,,debbie53@hotmail.com,PORTAL,842.79,0.00,842.79,,
2376,C007,2410,C007-PKG-3,COMPLETED,2025-06-16 05:37:03.531315+05:30,2025-06-16 06:37:03.531315+05:30,2025-06-17 19:37:03.531315+05:30,,1,36,37,24–48h,f,f,,,PORTAL,3436.02,0.00,3436.02,,
2377,C007,2737,C007-PKG-2,COMPLETED,2025-06-17 16:33:03.531315+05:30,2025-06-17 19:33:03.531315+05:30,2025-06-19 20:33:03.531315+05:30,,1,48,49,48–72h,f,f,,sschultz@gmail.com,BULK,1112.45,5.00,1056.83,,
2424,C007,2610,C007-PKG-6,COMPLETED,2025-07-08 03:09:03.531315+05:30,2025-07-08 05:09:03.531315+05:30,2025-07-09 12:09:03.531315+05:30,,0,24,31,24–48h,f,f,,johnhines@hotmail.com,PORTAL,1677.18,0.00,1677.18,,
2425,C007,2653,C007-PKG-1,COMPLETED,2025-07-09 13:48:03.531315+05:30,2025-07-09 13:48:03.531315+05:30,2025-07-11 05:48:03.531315+05:30,,0,36,40,24–48h,f,f,,,API,2898.10,10.00,2608.29,,
2426,C007,2626,C007-PKG-2,COMPLETED,2025-07-09 17:43:03.531315+05:30,2025-07-09 18:43:03.531315+05:30,2025-07-10 23:43:03.531315+05:30,,0,36,29,24–48h,f,f,,samuelhatfield@yahoo.com,PORTAL,1112.45,5.00,1056.83,,
2427,C007,2618,C007-PKG-4,IN_PROGRESS,2025-07-10 18:06:03.531315+05:30,2025-07-10 19:06:03.531315+05:30,,,1,24,,,f,f,,davidprince@yahoo.com,API,842.79,10.00,758.51,,
2434,C007,2626,C007-PKG-3,DRAFT,2025-07-14 09:12:03.531315+05:30,,,,0,24,,,f,f,,,API,3436.02,15.00,2920.62,,
2472,C007,2463,C007-PKG-3,COMPLETED,2025-08-01 23:08:03.531315+05:30,2025-08-02 06:08:03.531315+05:30,2025-08-02 23:08:03.531315+05:30,,1,36,17,<=24h,f,f,,erin75@gmail.com,BULK,3436.02,15.00,2920.62,,
2473,C007,2638,C007-PKG-4,IN_PROGRESS,2025-08-02 07:26:03.531315+05:30,2025-08-02 11:26:03.531315+05:30,,,0,72,,,f,f,,dcaldwell@gmail.com,PORTAL,842.79,15.00,716.37,,
2474,C007,2485,C007-PKG-2,COMPLETED,2025-08-02 03:35:03.531315+05:30,2025-08-02 06:35:03.531315+05:30,2025-08-06 12:35:03.531315+05:30,,0,72,102,>72h,f,t,REVIEW,,PORTAL,1112.45,5.00,1056.83,,
2475,C007,2534,C007-PKG-1,COMPLETED,2025-08-03 18:32:03.531315+05:30,2025-08-03 20:32:03.531315+05:30,2025-08-05 08:32:03.531315+05:30,,0,72,36,24–48h,f,f,,tylerprice@yahoo.com,PORTAL,2898.10,15.00,2463.38,,
2520,C007,2617,C007-PKG-6,COMPLETED,2025-08-27 01:57:03.531315+05:30,2025-08-27 06:57:03.531315+05:30,2025-08-28 17:57:03.531315+05:30,,0,48,35,24–48h,f,f,,manderson@gmail.com,PORTAL,1677.18,0.00,1677.18,,
2521,C007,2606,C007-PKG-5,COMPLETED,2025-08-26 20:09:03.531315+05:30,2025-08-26 22:09:03.531315+05:30,2025-08-27 11:09:03.531315+05:30,,0,72,13,<=24h,f,f,,opham@hotmail.com,BULK,1680.94,15.00,1428.80,,
2523,C007,2535,C007-PKG-4,REOPENED,2025-08-28 11:39:03.531315+05:30,2025-08-28 18:39:03.531315+05:30,,,1,24,,,f,f,,michaelharris@yahoo.com,API,842.79,10.00,758.51,,
2569,C008,2808,C008-PKG-1,COMPLETED,2025-03-25 15:59:03.531315+05:30,2025-03-25 18:59:03.531315+05:30,2025-03-28 00:59:03.531315+05:30,,0,72,54,48–72h,f,f,,,BULK,4373.19,0.00,4373.19,,
2570,C008,2988,C008-PKG-2,PENDING,2025-03-25 18:05:03.531315+05:30,2025-03-25 20:05:03.531315+05:30,,,1,36,,,f,f,,tcoffey@hotmail.com,BULK,3479.79,0.00,3479.79,,
2571,C008,2857,C008-PKG-1,COMPLETED,2025-03-26 10:06:03.531315+05:30,2025-03-26 17:06:03.531315+05:30,2025-03-28 13:06:03.531315+05:30,,0,36,44,24–48h,f,f,,pachecosean@gmail.com,API,4373.19,0.00,4373.19,,
2617,C008,3063,C008-PKG-2,COMPLETED,2025-04-16 02:25:03.531315+05:30,2025-04-16 03:25:03.531315+05:30,2025-04-16 22:25:03.531315+05:30,,0,24,19,<=24h,f,f,,conleyluke@gmail.com,PORTAL,3479.79,5.00,3305.80,,
2618,C008,2910,C008-PKG-2,IN_PROGRESS,2025-04-17 04:50:03.531315+05:30,2025-04-17 04:50:03.531315+05:30,,,1,72,,,f,f,,,API,3479.79,10.00,3131.81,,
2619,C008,3023,C008-PKG-1,COMPLETED,2025-04-17 03:02:03.531315+05:30,2025-04-17 08:02:03.531315+05:30,2025-04-17 15:02:03.531315+05:30,,1,24,7,<=24h,f,f,,jeffrey47@gmail.com,BULK,4373.19,15.00,3717.21,,
2666,C008,2965,C008-PKG-1,COMPLETED,2025-05-10 14:56:03.531315+05:30,2025-05-10 18:56:03.531315+05:30,2025-05-15 11:56:03.531315+05:30,,0,72,113,>72h,f,f,,mary92@gmail.com,API,4373.19,5.00,4154.53,,
2763,C008,3136,C008-PKG-2,PENDING,2025-06-20 21:37:03.531315+05:30,2025-06-21 01:37:03.531315+05:30,,,0,36,,,f,f,,alexanderrojas@gmail.com,BULK,3479.79,5.00,3305.80,,
2764,C008,3009,C008-PKG-1,COMPLETED,2025-06-21 07:02:03.531315+05:30,2025-06-21 11:02:03.531315+05:30,2025-06-21 17:02:03.531315+05:30,,1,36,6,<=24h,f,f,,elijah43@hotmail.com,BULK,4373.19,0.00,4373.19,,
2811,C008,3100,C008-PKG-2,COMPLETED,2025-07-15 06:33:03.531315+05:30,2025-07-15 07:33:03.531315+05:30,2025-07-15 18:33:03.531315+05:30,,0,24,11,<=24h,f,f,,marquezsamantha@yahoo.com,API,3479.79,5.00,3305.80,,
2812,C008,3190,C008-PKG-2,COMPLETED,2025-07-15 02:09:03.531315+05:30,2025-07-15 10:09:03.531315+05:30,2025-07-16 11:09:03.531315+05:30,,0,24,25,24–48h,f,f,,gregorygarrett@yahoo.com,API,3479.79,15.00,2957.82,,
2813,C008,2957,C008-PKG-1,COMPLETED,2025-07-14 22:25:03.531315+05:30,2025-07-15 06:25:03.531315+05:30,2025-07-15 22:25:03.531315+05:30,,1,36,16,<=24h,f,f,,,PORTAL,4373.19,0.00,4373.19,,
2814,C008,2920,C008-PKG-2,REOPENED,2025-07-16 17:02:03.531315+05:30,2025-07-16 23:02:03.531315+05:30,,,0,48,,,f,f,,,PORTAL,3479.79,5.00,3305.80,,
2860,C008,2973,C008-PKG-2,IN_PROGRESS,2025-08-06 13:08:03.531315+05:30,2025-08-06 17:08:03.531315+05:30,,,0,36,,,f,f,,derekhernandez@hotmail.com,PORTAL,3479.79,0.00,3479.79,,
2909,C008,3189,C008-PKG-1,COMPLETED,2025-08-28 16:47:03.531315+05:30,2025-08-29 00:47:03.531315+05:30,2025-09-02 19:47:03.531315+05:30,,0,72,115,>72h,f,f,,april34@yahoo.com,PORTAL,4373.19,0.00,4373.19,,
2910,C008,3071,C008-PKG-2,COMPLETED,2025-08-28 04:42:03.531315+05:30,2025-08-28 08:42:03.531315+05:30,2025-08-30 07:42:03.531315+05:30,,0,48,47,24–48h,f,f,,anthony22@hotmail.com,PORTAL,3479.79,15.00,2957.82,,
2958,C008,3137,C008-PKG-1,COMPLETED,2025-09-19 17:06:03.531315+05:30,2025-09-19 23:06:03.531315+05:30,2025-09-23 06:06:03.531315+05:30,,0,48,79,>72h,f,f,,jhoward@yahoo.com,PORTAL,4373.19,15.00,3717.21,,
2959,C008,3043,C008-PKG-1,COMPLETED,2025-09-19 12:02:03.531315+05:30,2025-09-19 18:02:03.531315+05:30,2025-09-23 07:02:03.531315+05:30,,0,48,85,>72h,f,f,,jessica98@yahoo.com,BULK,4373.19,0.00,4373.19,,
2960,C009,3373,C009-PKG-2,PENDING,2025-03-23 21:21:03.531315+05:30,2025-03-23 21:21:03.531315+05:30,,,0,72,,,f,t,,gregorycollins@yahoo.com,BULK,702.26,15.00,596.92,,
3006,C009,3529,C009-PKG-5,COMPLETED,2025-04-16 09:55:03.531315+05:30,2025-04-16 09:55:03.531315+05:30,2025-04-17 00:55:03.531315+05:30,,0,48,15,<=24h,f,f,,jcraig@yahoo.com,API,4917.10,10.00,4425.39,,
3007,C009,3262,C009-PKG-6,COMPLETED,2025-04-16 02:46:03.531315+05:30,2025-04-16 02:46:03.531315+05:30,2025-04-19 13:46:03.531315+05:30,,0,48,83,>72h,f,f,,sylviagoodwin@gmail.com,API,2256.78,15.00,1918.26,,
3016,C009,3259,C009-PKG-5,DRAFT,2025-04-19 09:43:03.531315+05:30,,,,0,72,,,f,f,,ymartinez@hotmail.com,BULK,4917.10,15.00,4179.53,,
3055,C009,3250,C009-PKG-4,IN_PROGRESS,2025-05-11 03:35:03.531315+05:30,2025-05-11 06:35:03.531315+05:30,,,0,24,,,f,f,,stacy26@gmail.com,BULK,3438.65,15.00,2922.85,,
3056,C009,3318,C009-PKG-3,COMPLETED,2025-05-12 10:43:03.531315+05:30,2025-05-12 12:43:03.531315+05:30,2025-05-15 17:43:03.531315+05:30,,1,48,77,>72h,f,f,,jamesrichardson@yahoo.com,BULK,3059.93,0.00,3059.93,,
3057,C009,3287,C009-PKG-3,COMPLETED,2025-05-13 02:32:03.531315+05:30,2025-05-13 03:32:03.531315+05:30,2025-05-13 09:32:03.531315+05:30,,0,48,6,<=24h,f,f,,eduardojordan@gmail.com,API,3059.93,5.00,2906.93,,
3058,C009,3207,C009-PKG-3,IN_PROGRESS,2025-05-12 22:22:03.531315+05:30,2025-05-13 04:22:03.531315+05:30,,,0,72,,,f,f,,kperkins@hotmail.com,BULK,3059.93,0.00,3059.93,,
3059,C009,3347,C009-PKG-3,COMPLETED,2025-05-14 17:10:03.531315+05:30,2025-05-14 20:10:03.531315+05:30,2025-05-16 03:10:03.531315+05:30,,0,48,31,24–48h,f,f,,amandacoleman@gmail.com,BULK,3059.93,0.00,3059.93,,
3060,C009,3551,C009-PKG-5,COMPLETED,2025-05-15 04:46:03.531315+05:30,2025-05-15 12:46:03.531315+05:30,2025-05-17 05:46:03.531315+05:30,,0,24,41,24–48h,f,f,,sue66@hotmail.com,BULK,4917.10,15.00,4179.53,,
3104,C009,3246,C009-PKG-5,COMPLETED,2025-06-03 19:46:03.531315+05:30,2025-06-03 21:46:03.531315+05:30,2025-06-04 23:46:03.531315+05:30,,0,48,26,24–48h,f,f,,,BULK,4917.10,5.00,4671.24,,
3105,C009,3532,C009-PKG-4,IN_PROGRESS,2025-06-04 07:59:03.531315+05:30,2025-06-04 08:59:03.531315+05:30,,,0,72,,,f,f,,,BULK,3438.65,0.00,3438.65,,
3153,C009,3478,C009-PKG-6,COMPLETED,2025-07-01 03:34:03.531315+05:30,2025-07-01 08:34:03.531315+05:30,2025-07-02 04:34:03.531315+05:30,,0,72,20,<=24h,f,f,,velezbrenda@gmail.com,PORTAL,2256.78,0.00,2256.78,,
3154,C009,3392,C009-PKG-1,COMPLETED,2025-07-01 17:44:03.531315+05:30,2025-07-01 17:44:03.531315+05:30,2025-07-04 18:44:03.531315+05:30,,0,72,73,>72h,f,f,,sylvia17@gmail.com,BULK,1945.81,5.00,1848.52,,
3155,C009,3539,C009-PKG-1,COMPLETED,2025-07-02 01:49:03.531315+05:30,2025-07-02 02:49:03.531315+05:30,2025-07-03 00:49:03.531315+05:30,,0,24,22,<=24h,f,f,,smithmeghan@yahoo.com,BULK,1945.81,10.00,1751.23,,
3156,C009,3352,C009-PKG-3,COMPLETED,2025-07-02 01:35:03.531315+05:30,2025-07-02 01:35:03.531315+05:30,2025-07-04 09:35:03.531315+05:30,,1,36,56,48–72h,f,f,,johnross@yahoo.com,API,3059.93,10.00,2753.94,,
3158,C009,3567,C009-PKG-4,COMPLETED,2025-07-02 03:45:03.531315+05:30,2025-07-02 10:45:03.531315+05:30,2025-07-05 10:45:03.531315+05:30,,0,48,72,48–72h,f,f,,,API,3438.65,15.00,2922.85,,
3202,C009,3337,C009-PKG-1,COMPLETED,2025-07-23 15:59:03.531315+05:30,2025-07-23 16:59:03.531315+05:30,2025-07-25 11:59:03.531315+05:30,,0,24,43,24–48h,f,f,,garciamichael@yahoo.com,API,1945.81,5.00,1848.52,,
3203,C009,3505,C009-PKG-1,COMPLETED,2025-07-22 21:32:03.531315+05:30,2025-07-22 21:32:03.531315+05:30,2025-07-25 03:32:03.531315+05:30,,0,72,54,48–72h,f,f,,ljefferson@gmail.com,API,1945.81,0.00,1945.81,,
3251,C009,3401,C009-PKG-1,IN_PROGRESS,2025-08-15 20:17:03.531315+05:30,2025-08-15 21:17:03.531315+05:30,,,0,36,,,f,f,,brownjeffrey@yahoo.com,PORTAL,1945.81,15.00,1653.94,,
3252,C009,3469,C009-PKG-6,COMPLETED,2025-08-15 22:21:03.531315+05:30,2025-08-15 22:21:03.531315+05:30,2025-08-16 05:21:03.531315+05:30,,1,36,7,<=24h,f,f,,whouston@hotmail.com,BULK,2256.78,0.00,2256.78,,
3253,C009,3508,C009-PKG-6,REOPENED,2025-08-17 17:43:03.531315+05:30,2025-08-17 19:43:03.531315+05:30,,,0,36,,,f,f,,wendy26@gmail.com,PORTAL,2256.78,5.00,2143.94,,
3254,C009,3487,C009-PKG-1,COMPLETED,2025-08-17 20:19:03.531315+05:30,2025-08-17 23:19:03.531315+05:30,2025-08-21 19:19:03.531315+05:30,,0,72,92,>72h,f,f,,,API,1945.81,0.00,1945.81,,
3256,C009,3537,C009-PKG-5,COMPLETED,2025-08-19 03:16:03.531315+05:30,2025-08-19 03:16:03.531315+05:30,2025-08-19 23:16:03.531315+05:30,,0,48,20,<=24h,f,f,,julieedwards@yahoo.com,BULK,4917.10,0.00,4917.10,,
3260,C009,3442,C009-PKG-1,IN_PROGRESS,2025-08-21 16:40:03.531315+05:30,2025-08-21 19:40:03.531315+05:30,,,1,72,,,f,f,,mperez@gmail.com,PORTAL,1945.81,10.00,1751.23,,
3299,C009,3521,C009-PKG-6,COMPLETED,2025-09-09 07:47:03.531315+05:30,2025-09-09 10:47:03.531315+05:30,2025-09-09 22:47:03.531315+05:30,,1,24,12,<=24h,f,f,,leefernandez@hotmail.com,PORTAL,2256.78,0.00,2256.78,,
3300,C009,3423,C009-PKG-5,COMPLETED,2025-09-09 02:58:03.531315+05:30,2025-09-09 10:58:03.531315+05:30,2025-09-09 20:58:03.531315+05:30,,0,36,10,<=24h,f,f,,kferguson@gmail.com,PORTAL,4917.10,10.00,4425.39,,
3310,C009,3220,C009-PKG-4,IN_PROGRESS,2025-09-16 00:39:03.531315+05:30,2025-09-16 07:39:03.531315+05:30,,,0,24,,,f,f,,,BULK,3438.65,0.00,3438.65,,
3348,C010,3751,C010-PKG-3,COMPLETED,2025-04-08 04:30:03.531315+05:30,2025-04-08 12:30:03.531315+05:30,2025-04-10 02:30:03.531315+05:30,,0,36,38,24–48h,f,f,,millerjoseph@yahoo.com,BULK,1455.23,15.00,1236.95,,
3349,C010,3937,C010-PKG-4,COMPLETED,2025-04-08 18:00:03.531315+05:30,2025-04-08 22:00:03.531315+05:30,2025-04-10 10:00:03.531315+05:30,,0,24,36,24–48h,f,f,,huntstephen@gmail.com,BULK,3185.82,0.00,3185.82,,
3350,C010,3978,C010-PKG-3,IN_PROGRESS,2025-04-08 20:48:03.531315+05:30,2025-04-09 02:48:03.531315+05:30,,,1,48,,,f,f,,jenniferkirby@hotmail.com,API,1455.23,15.00,1236.95,,
3396,C010,3742,C010-PKG-2,COMPLETED,2025-04-30 15:36:03.531315+05:30,2025-04-30 15:36:03.531315+05:30,2025-05-02 09:36:03.531315+05:30,,0,72,42,24–48h,f,f,,hollowayluke@gmail.com,API,3159.66,5.00,3001.68,,
3397,C010,3958,C010-PKG-1,COMPLETED,2025-05-01 12:20:03.531315+05:30,2025-05-01 13:20:03.531315+05:30,2025-05-04 00:20:03.531315+05:30,,0,72,59,48–72h,f,f,,robertweaver@hotmail.com,BULK,1938.31,5.00,1841.39,,
3445,C010,3981,C010-PKG-1,COMPLETED,2025-05-22 08:06:03.531315+05:30,2025-05-22 13:06:03.531315+05:30,2025-05-25 16:06:03.531315+05:30,,0,72,75,>72h,f,f,,,PORTAL,1938.31,15.00,1647.56,,
3446,C010,3990,C010-PKG-3,COMPLETED,2025-05-22 15:13:03.531315+05:30,2025-05-22 17:13:03.531315+05:30,2025-05-24 02:13:03.531315+05:30,,0,24,33,24–48h,t,f,REVIEW,johnhernandez@gmail.com,API,1455.23,15.00,1236.95,,
3447,C010,3678,C010-PKG-2,COMPLETED,2025-05-22 17:57:03.531315+05:30,2025-05-22 23:57:03.531315+05:30,2025-05-25 10:57:03.531315+05:30,,0,36,59,48–72h,f,f,,vincent22@gmail.com,API,3159.66,15.00,2685.71,,
3448,C010,3707,C010-PKG-3,IN_PROGRESS,2025-05-22 09:45:03.531315+05:30,2025-05-22 14:45:03.531315+05:30,,,0,48,,,f,f,,ericwu@gmail.com,API,1455.23,10.00,1309.71,,
